tempo,weather,track_temperature,air_temperature,total_laps,track_lenght,session_type,track_id,type_formula,session_time_left,session_duration,pit_speed_limit,weather_forecast,rain_percentage,track_temp_change,air_temp_change,time_forecast
429.841,1,39,25,18,4294,15,16,0,6980,7200,80,1,5,2,2,0
430.358,1,39,25,18,4294,15,16,0,6980,7200,80,1,5,2,2,0
430.841,1,39,25,18,4294,15,16,0,6979,7200,80,1,5,2,2,0
431.344,1,39,25,18,4294,15,16,0,6979,7200,80,1,5,2,2,0
431.854,1,39,25,18,4294,15,16,0,6978,7200,80,1,5,2,2,0
432.342,1,39,25,18,4294,15,16,0,6978,7200,80,1,5,2,2,0
432.855,1,39,25,18,4294,15,16,0,6977,7200,80,1,5,2,2,0
433.353,1,39,25,18,4294,15,16,0,6977,7200,80,1,5,2,2,0
433.847,1,39,25,18,4294,15,16,0,6976,7200,80,1,5,2,2,0
434.333,1,39,25,18,4294,15,16,0,6976,7200,80,1,5,2,2,0
434.854,1,39,25,18,4294,15,16,0,6975,7200,80,1,5,2,2,0
435.346,1,39,25,18,4294,15,16,0,6975,7200,80,1,5,2,2,0
435.838,1,39,25,18,4294,15,16,0,6974,7200,80,1,5,2,2,0
436.345,1,39,25,18,4294,15,16,0,6974,7200,80,1,5,2,2,0
436.848,1,39,25,18,4294,15,16,0,6973,7200,80,1,5,2,2,0
437.346,1,39,25,18,4294,15,16,0,6973,7200,80,1,5,2,2,0
437.834,1,39,25,18,4294,15,16,0,6972,7200,80,1,5,2,2,0
438.341,1,39,25,18,4294,15,16,0,6972,7200,80,1,5,2,2,0
438.855,1,39,25,18,4294,15,16,0,6971,7200,80,1,5,2,2,0
439.353,1,39,25,18,4294,15,16,0,6971,7200,80,1,5,2,2,0
439.833,1,39,25,18,4294,15,16,0,6970,7200,80,1,5,2,2,0
440.347,1,39,25,18,4294,15,16,0,6970,7200,80,1,5,2,2,0
440.842,1,39,25,18,4294,15,16,0,6969,7200,80,1,5,2,2,0
441.354,1,39,25,18,4294,15,16,0,6969,7200,80,1,5,2,2,0
441.845,1,39,25,18,4294,15,16,0,6968,7200,80,1,5,2,2,0
442.353,1,39,25,18,4294,15,16,0,6968,7200,80,1,5,2,2,0
442.847,1,39,25,18,4294,15,16,0,6967,7200,80,1,5,2,2,0
443.337,1,39,25,18,4294,15,16,0,6967,7200,80,1,5,2,2,0
443.858,1,39,25,18,4294,15,16,0,6966,7200,80,1,5,2,2,0
444.345,1,39,25,18,4294,15,16,0,6966,7200,80,1,5,2,2,0
444.84,1,39,25,18,4294,15,16,0,6965,7200,80,1,5,2,2,0
445.347,1,39,25,18,4294,15,16,0,6965,7200,80,1,5,2,2,0
445.853,1,39,25,18,4294,15,16,0,6964,7200,80,1,5,2,2,0
446.34,1,39,25,18,4294,15,16,0,6964,7200,80,1,5,2,2,0
446.86,1,39,25,18,4294,15,16,0,6963,7200,80,1,5,2,2,0
447.357,1,39,25,18,4294,15,16,0,6963,7200,80,1,5,2,2,0
447.845,1,39,25,18,4294,15,16,0,6962,7200,80,1,5,2,2,0
448.333,1,39,25,18,4294,15,16,0,6962,7200,80,1,5,2,2,0
448.856,1,39,25,18,4294,15,16,0,6961,7200,80,1,5,2,2,0
449.338,1,39,25,18,4294,15,16,0,6961,7200,80,1,5,2,2,0
449.858,1,39,25,18,4294,15,16,0,6960,7200,80,1,5,2,2,0
450.353,1,39,25,18,4294,15,16,0,6960,7200,80,1,5,2,2,0
450.86,1,39,25,18,4294,15,16,0,6959,7200,80,1,5,2,2,0
451.348,1,39,25,18,4294,15,16,0,6959,7200,80,1,5,2,2,0
451.855,1,39,25,18,4294,15,16,0,6958,7200,80,1,5,2,2,0
452.353,1,39,25,18,4294,15,16,0,6958,7200,80,1,5,2,2,0
452.84,1,39,25,18,4294,15,16,0,6957,7200,80,1,5,2,2,0
453.347,1,39,25,18,4294,15,16,0,6957,7200,80,1,5,2,2,0
453.837,1,39,25,18,4294,15,16,0,6956,7200,80,1,5,2,2,0
454.337,1,39,25,18,4294,15,16,0,6956,7200,80,1,5,2,2,0
454.835,1,39,25,18,4294,15,16,0,6955,7200,80,1,5,2,2,0
455.353,1,39,25,18,4294,15,16,0,6955,7200,80,1,5,2,2,0
455.835,1,39,25,18,4294,15,16,0,6954,7200,80,1,5,2,2,0
456.349,1,39,25,18,4294,15,16,0,6954,7200,80,1,5,2,2,0
456.833,1,39,25,18,4294,15,16,0,6953,7200,80,1,5,2,2,0
457.344,1,39,25,18,4294,15,16,0,6953,7200,80,1,5,2,2,0
457.847,1,39,25,18,4294,15,16,0,6952,7200,80,1,5,2,2,0
458.333,1,39,25,18,4294,15,16,0,6952,7200,80,1,5,2,2,0
458.839,1,39,25,18,4294,15,16,0,6951,7200,80,1,5,2,2,0
459.341,1,39,25,18,4294,15,16,0,6951,7200,80,1,5,2,2,0
459.855,1,39,25,18,4294,15,16,0,6950,7200,80,1,5,2,2,0
460.351,1,39,25,18,4294,15,16,0,6950,7200,80,1,5,2,2,0
460.852,1,39,25,18,4294,15,16,0,6949,7200,80,1,5,2,2,0
461.34,1,39,25,18,4294,15,16,0,6949,7200,80,1,5,2,2,0
461.835,1,39,25,18,4294,15,16,0,6948,7200,80,1,5,2,2,0
462.334,1,39,25,18,4294,15,16,0,6948,7200,80,1,5,2,2,0
462.852,1,39,25,18,4294,15,16,0,6947,7200,80,1,5,2,2,0
463.35,1,39,25,18,4294,15,16,0,6947,7200,80,1,5,2,2,0
463.836,1,39,25,18,4294,15,16,0,6946,7200,80,1,5,2,2,0
464.351,1,39,25,18,4294,15,16,0,6946,7200,80,1,5,2,2,0
464.852,1,39,25,18,4294,15,16,0,6945,7200,80,1,5,2,2,0
465.347,1,39,25,18,4294,15,16,0,6945,7200,80,1,5,2,2,0
465.841,1,39,25,18,4294,15,16,0,6944,7200,80,1,5,2,2,0
466.338,1,39,25,18,4294,15,16,0,6944,7200,80,1,5,2,2,0
466.849,1,39,25,18,4294,15,16,0,6943,7200,80,1,5,2,2,0
467.34,1,39,25,18,4294,15,16,0,6943,7200,80,1,5,2,2,0
467.85,1,39,25,18,4294,15,16,0,6942,7200,80,1,5,2,2,0
468.335,1,39,25,18,4294,15,16,0,6942,7200,80,1,5,2,2,0
468.853,1,39,25,18,4294,15,16,0,6941,7200,80,1,5,2,2,0
469.351,1,39,25,18,4294,15,16,0,6941,7200,80,1,5,2,2,0
469.85,1,39,25,18,4294,15,16,0,6940,7200,80,1,5,2,2,0
470.347,1,39,25,18,4294,15,16,0,6940,7200,80,1,5,2,2,0
470.841,1,39,25,18,4294,15,16,0,6939,7200,80,1,5,2,2,0
471.34,1,39,25,18,4294,15,16,0,6939,7200,80,1,5,2,2,0
471.843,1,39,25,18,4294,15,16,0,6938,7200,80,1,5,2,2,0
472.341,1,39,25,18,4294,15,16,0,6938,7200,80,1,5,2,2,0
472.846,1,39,25,18,4294,15,16,0,6937,7200,80,1,5,2,2,0
473.334,1,39,25,18,4294,15,16,0,6937,7200,80,1,5,2,2,0
473.85,1,39,25,18,4294,15,16,0,6936,7200,80,1,5,2,2,0
474.349,1,39,25,18,4294,15,16,0,6936,7200,80,1,5,2,2,0
474.846,1,39,25,18,4294,15,16,0,6935,7200,80,1,5,2,2,0
475.355,1,39,25,18,4294,15,16,0,6935,7200,80,1,5,2,2,0
475.849,1,39,25,18,4294,15,16,0,6934,7200,80,1,5,2,2,0
476.351,1,39,25,18,4294,15,16,0,6934,7200,80,1,5,2,2,0
476.849,1,39,25,18,4294,15,16,0,6933,7200,80,1,5,2,2,0
477.347,1,39,25,18,4294,15,16,0,6933,7200,80,1,5,2,2,0
477.85,1,39,25,18,4294,15,16,0,6932,7200,80,1,5,2,2,0
478.341,1,39,25,18,4294,15,16,0,6932,7200,80,1,5,2,2,0
478.839,1,39,25,18,4294,15,16,0,6931,7200,80,1,5,2,2,0
479.349,1,39,25,18,4294,15,16,0,6931,7200,80,1,5,2,2,0
479.848,1,39,25,18,4294,15,16,0,6930,7200,80,1,5,2,2,0
480.352,1,39,25,18,4294,15,16,0,6930,7200,80,1,5,2,2,0
480.846,1,39,25,18,4294,15,16,0,6929,7200,80,1,5,2,2,0
481.337,1,39,25,18,4294,15,16,0,6929,7200,80,1,5,2,2,0
481.84,1,39,25,18,4294,15,16,0,6928,7200,80,1,5,2,2,0
482.346,1,39,25,18,4294,15,16,0,6928,7200,80,1,5,2,2,0
482.836,1,39,25,18,4294,15,16,0,6927,7200,80,1,5,2,2,0
483.344,1,39,25,18,4294,15,16,0,6927,7200,80,1,5,2,2,0
483.846,1,39,25,18,4294,15,16,0,6926,7200,80,1,5,2,2,0
484.349,1,39,25,18,4294,15,16,0,6926,7200,80,1,5,2,2,0
484.838,1,39,25,18,4294,15,16,0,6925,7200,80,1,5,2,2,0
485.336,1,39,25,18,4294,15,16,0,6925,7200,80,1,5,2,2,0
485.846,1,39,25,18,4294,15,16,0,6924,7200,80,1,5,2,2,0
486.336,1,39,25,18,4294,15,16,0,6924,7200,80,1,5,2,2,0
486.849,1,39,25,18,4294,15,16,0,6923,7200,80,1,5,2,2,0
487.351,1,39,25,18,4294,15,16,0,6923,7200,80,1,5,2,2,0
487.852,1,39,25,18,4294,15,16,0,6922,7200,80,1,5,2,2,0
488.352,1,39,25,18,4294,15,16,0,6922,7200,80,1,5,2,2,0
488.835,1,39,25,18,4294,15,16,0,6921,7200,80,1,5,2,2,0
489.352,1,39,25,18,4294,15,16,0,6921,7200,80,1,5,2,2,0
489.836,1,39,25,18,4294,15,16,0,6920,7200,80,1,5,2,2,0
490.336,1,39,25,18,4294,15,16,0,6920,7200,80,1,5,2,2,0
490.841,1,39,25,18,4294,15,16,0,6919,7200,80,1,5,2,2,0
491.341,1,39,25,18,4294,15,16,0,6919,7200,80,1,5,2,2,0
491.843,1,39,25,18,4294,15,16,0,6918,7200,80,1,5,2,2,0
492.335,1,39,25,18,4294,15,16,0,6918,7200,80,1,5,2,2,0
492.841,1,39,25,18,4294,15,16,0,6917,7200,80,1,5,2,2,0
493.349,1,39,25,18,4294,15,16,0,6917,7200,80,1,5,2,2,0
493.836,1,39,25,18,4294,15,16,0,6916,7200,80,1,5,2,2,0
494.333,1,39,25,18,4294,15,16,0,6916,7200,80,1,5,2,2,0
494.835,1,39,25,18,4294,15,16,0,6915,7200,80,1,5,2,2,0
495.353,1,39,25,18,4294,15,16,0,6915,7200,80,1,5,2,2,0
495.852,1,39,25,18,4294,15,16,0,6914,7200,80,1,5,2,2,0
496.35,1,39,25,18,4294,15,16,0,6914,7200,80,1,5,2,2,0
496.853,1,39,25,18,4294,15,16,0,6913,7200,80,1,5,2,2,0
497.356,1,39,25,18,4294,15,16,0,6913,7200,80,1,5,2,2,0
497.844,1,39,25,18,4294,15,16,0,6912,7200,80,1,5,2,2,0
498.349,1,39,25,18,4294,15,16,0,6912,7200,80,1,5,2,2,0
498.848,1,39,25,18,4294,15,16,0,6911,7200,80,1,5,2,2,0
499.362,1,39,25,18,4294,15,16,0,6911,7200,80,1,5,2,2,0
499.863,1,39,25,18,4294,15,16,0,6910,7200,80,1,5,2,2,0
500.339,1,39,25,18,4294,15,16,0,6910,7200,80,1,5,2,2,0
500.841,1,39,25,18,4294,15,16,0,6909,7200,80,1,5,2,2,0
501.351,1,39,25,18,4294,15,16,0,6909,7200,80,1,5,2,2,0
501.853,1,39,25,18,4294,15,16,0,6908,7200,80,1,5,2,2,0
502.34,1,39,25,18,4294,15,16,0,6908,7200,80,1,5,2,2,0
502.835,1,39,25,18,4294,15,16,0,6907,7200,80,1,5,2,2,0
503.357,1,39,25,18,4294,15,16,0,6907,7200,80,1,5,2,2,0
503.846,1,39,25,18,4294,15,16,0,6906,7200,80,1,5,2,2,0
504.35,1,39,25,18,4294,15,16,0,6906,7200,80,1,5,2,2,0
504.856,1,39,25,18,4294,15,16,0,6905,7200,80,1,5,2,2,0
505.34,1,39,25,18,4294,15,16,0,6905,7200,80,1,5,2,2,0
505.833,1,39,25,18,4294,15,16,0,6904,7200,80,1,5,2,2,0
506.342,1,39,25,18,4294,15,16,0,6904,7200,80,1,5,2,2,0
506.833,1,39,25,18,4294,15,16,0,6903,7200,80,1,5,2,2,0
507.348,1,39,25,18,4294,15,16,0,6903,7200,80,1,5,2,2,0
507.845,1,39,25,18,4294,15,16,0,6902,7200,80,1,5,2,2,0
508.333,1,39,25,18,4294,15,16,0,6902,7200,80,1,5,2,2,0
508.848,1,39,25,18,4294,15,16,0,6901,7200,80,1,5,2,2,0
509.353,1,39,25,18,4294,15,16,0,6901,7200,80,1,5,2,2,0
509.835,1,39,25,18,4294,15,16,0,6900,7200,80,1,5,2,2,0
510.351,1,39,25,18,4294,15,16,0,6900,7200,80,1,5,2,2,0
510.838,1,39,25,18,4294,15,16,0,6899,7200,80,1,5,2,2,0
511.344,1,39,25,18,4294,15,16,0,6899,7200,80,1,5,2,2,0
511.854,1,39,25,18,4294,15,16,0,6898,7200,80,1,5,2,2,0
512.353,1,39,25,18,4294,15,16,0,6898,7200,80,1,5,2,2,0
512.852,1,39,25,18,4294,15,16,0,6897,7200,80,1,5,2,2,0
513.337,1,39,25,18,4294,15,16,0,6897,7200,80,1,5,2,2,0
513.836,1,39,25,18,4294,15,16,0,6896,7200,80,1,5,2,2,0
514.355,1,39,25,18,4294,15,16,0,6896,7200,80,1,5,2,2,0
514.848,1,39,25,18,4294,15,16,0,6895,7200,80,1,5,2,2,0
515.339,1,39,25,18,4294,15,16,0,6895,7200,80,1,5,2,2,0
515.851,1,39,25,18,4294,15,16,0,6894,7200,80,1,5,2,2,0
516.351,1,39,25,18,4294,15,16,0,6894,7200,80,1,5,2,2,0
516.846,1,39,25,18,4294,15,16,0,6893,7200,80,1,5,2,2,0
517.347,1,39,25,18,4294,15,16,0,6893,7200,80,1,5,2,2,0
517.841,1,39,25,18,4294,15,16,0,6892,7200,80,1,5,2,2,0
518.345,1,39,25,18,4294,15,16,0,6892,7200,80,1,5,2,2,0
518.847,1,39,25,18,4294,15,16,0,6891,7200,80,1,5,2,2,0
519.347,1,39,25,18,4294,15,16,0,6891,7200,80,1,5,2,2,0
519.849,1,39,25,18,4294,15,16,0,6890,7200,80,1,5,2,2,0
520.336,1,39,25,18,4294,15,16,0,6890,7200,80,1,5,2,2,0
520.852,1,39,25,18,4294,15,16,0,6889,7200,80,1,5,2,2,0
521.357,1,39,25,18,4294,15,16,0,6889,7200,80,1,5,2,2,0
521.862,1,39,25,18,4294,15,16,0,6888,7200,80,1,5,2,2,0
522.345,1,39,25,18,4294,15,16,0,6888,7200,80,1,5,2,2,0
522.85,1,39,25,18,4294,15,16,0,6887,7200,80,1,5,2,2,0
523.36,1,39,25,18,4294,15,16,0,6887,7200,80,1,5,2,2,0
523.854,1,39,25,18,4294,15,16,0,6886,7200,80,1,5,2,2,0
524.333,1,39,25,18,4294,15,16,0,6886,7200,80,1,5,2,2,0
524.848,1,39,25,18,4294,15,16,0,6885,7200,80,1,5,2,2,0
525.338,1,39,25,18,4294,15,16,0,6885,7200,80,1,5,2,2,0
525.839,1,39,25,18,4294,15,16,0,6884,7200,80,1,5,2,2,0
526.348,1,39,25,18,4294,15,16,0,6884,7200,80,1,5,2,2,0
526.848,1,39,25,18,4294,15,16,0,6883,7200,80,1,5,2,2,0
527.344,1,39,25,18,4294,15,16,0,6883,7200,80,1,5,2,2,0
527.846,1,39,25,18,4294,15,16,0,6882,7200,80,1,5,2,2,0
528.353,1,39,25,18,4294,15,16,0,6882,7200,80,1,5,2,2,0
528.833,1,39,25,18,4294,15,16,0,6881,7200,80,1,5,2,2,0
529.356,1,39,25,18,4294,15,16,0,6881,7200,80,1,5,2,2,0
529.851,1,39,25,18,4294,15,16,0,6880,7200,80,1,5,2,2,0
530.343,1,39,25,18,4294,15,16,0,6880,7200,80,1,5,2,2,0
530.839,1,39,25,18,4294,15,16,0,6879,7200,80,1,5,2,2,0
531.334,1,39,25,18,4294,15,16,0,6879,7200,80,1,5,2,2,0
531.857,1,39,25,18,4294,15,16,0,6878,7200,80,1,5,2,2,0
532.351,1,39,25,18,4294,15,16,0,6878,7200,80,1,5,2,2,0
532.849,1,39,25,18,4294,15,16,0,6877,7200,80,1,5,2,2,0
533.346,1,39,25,18,4294,15,16,0,6877,7200,80,1,5,2,2,0
533.838,1,39,25,18,4294,15,16,0,6876,7200,80,1,5,2,2,0
534.345,1,39,25,18,4294,15,16,0,6876,7200,80,1,5,2,2,0
534.834,1,39,25,18,4294,15,16,0,6875,7200,80,1,5,2,2,0
535.346,1,39,25,18,4294,15,16,0,6875,7200,80,1,5,2,2,0
535.847,1,39,25,18,4294,15,16,0,6874,7200,80,1,5,2,2,0
536.354,1,39,25,18,4294,15,16,0,6874,7200,80,1,5,2,2,0
536.845,1,39,25,18,4294,15,16,0,6873,7200,80,1,5,2,2,0
537.336,1,39,25,18,4294,15,16,0,6873,7200,80,1,5,2,2,0
537.848,1,39,25,18,4294,15,16,0,6872,7200,80,1,5,2,2,0
538.336,1,39,25,18,4294,15,16,0,6872,7200,80,1,5,2,2,0
538.834,1,39,25,18,4294,15,16,0,6871,7200,80,1,5,2,2,0
539.341,1,39,25,18,4294,15,16,0,6871,7200,80,1,5,2,2,0
539.846,1,39,25,18,4294,15,16,0,6870,7200,80,1,5,2,2,0
540.345,1,39,25,18,4294,15,16,0,6870,7200,80,1,5,2,2,0
540.853,1,39,25,18,4294,15,16,0,6869,7200,80,1,5,2,2,0
541.351,1,39,25,18,4294,15,16,0,6869,7200,80,1,5,2,2,0
541.84,1,39,25,18,4294,15,16,0,6868,7200,80,1,5,2,2,0
542.339,1,39,25,18,4294,15,16,0,6868,7200,80,1,5,2,2,0
542.843,1,39,25,18,4294,15,16,0,6867,7200,80,1,5,2,2,0
543.334,1,39,25,18,4294,15,16,0,6867,7200,80,1,5,2,2,0
543.85,1,39,25,18,4294,15,16,0,6866,7200,80,1,5,2,2,0
544.354,1,39,25,18,4294,15,16,0,6866,7200,80,1,5,2,2,0
544.841,1,39,25,18,4294,15,16,0,6865,7200,80,1,5,2,2,0
545.355,1,39,25,18,4294,15,16,0,6865,7200,80,1,5,2,2,0
545.854,1,39,25,18,4294,15,16,0,6864,7200,80,1,5,2,2,0
546.337,1,39,25,18,4294,15,16,0,6864,7200,80,1,5,2,2,0
546.843,1,39,25,18,4294,15,16,0,6863,7200,80,1,5,2,2,0
547.355,1,39,25,18,4294,15,16,0,6863,7200,80,1,5,2,2,0
547.845,1,39,25,18,4294,15,16,0,6862,7200,80,1,5,2,2,0
548.347,1,39,25,18,4294,15,16,0,6862,7200,80,1,5,2,2,0
548.848,1,39,25,18,4294,15,16,0,6861,7200,80,1,5,2,2,0
549.334,1,39,25,18,4294,15,16,0,6861,7200,80,1,5,2,2,0
549.847,1,39,25,18,4294,15,16,0,6860,7200,80,1,5,2,2,0
550.344,1,39,25,18,4294,15,16,0,6860,7200,80,1,5,2,2,0
550.84,1,39,25,18,4294,15,16,0,6859,7200,80,1,5,2,2,0
551.359,1,39,25,18,4294,15,16,0,6859,7200,80,1,5,2,2,0
551.845,1,39,25,18,4294,15,16,0,6858,7200,80,1,5,2,2,0
552.348,1,39,25,18,4294,15,16,0,6858,7200,80,1,5,2,2,0
552.855,1,39,25,18,4294,15,16,0,6857,7200,80,1,5,2,2,0
553.335,1,39,25,18,4294,15,16,0,6857,7200,80,1,5,2,2,0
553.848,1,39,25,18,4294,15,16,0,6856,7200,80,1,5,2,2,0
554.344,1,39,25,18,4294,15,16,0,6856,7200,80,1,5,2,2,0
554.854,1,39,25,18,4294,15,16,0,6855,7200,80,1,5,2,2,0
555.352,1,39,25,18,4294,15,16,0,6855,7200,80,1,5,2,2,0
555.849,1,39,25,18,4294,15,16,0,6854,7200,80,1,5,2,2,0
556.341,1,39,25,18,4294,15,16,0,6854,7200,80,1,5,2,2,0
556.846,1,39,25,18,4294,15,16,0,6853,7200,80,1,5,2,2,0
557.338,1,39,25,18,4294,15,16,0,6853,7200,80,1,5,2,2,0
557.854,1,39,25,18,4294,15,16,0,6852,7200,80,1,5,2,2,0
558.355,1,39,25,18,4294,15,16,0,6852,7200,80,1,5,2,2,0
558.843,1,39,25,18,4294,15,16,0,6851,7200,80,1,5,2,2,0
559.351,1,39,25,18,4294,15,16,0,6851,7200,80,1,5,2,2,0
559.843,1,39,25,18,4294,15,16,0,6850,7200,80,1,5,2,2,0
560.333,1,39,25,18,4294,15,16,0,6850,7200,80,1,5,2,2,0
560.847,1,39,25,18,4294,15,16,0,6849,7200,80,1,5,2,2,0
561.346,1,39,25,18,4294,15,16,0,6849,7200,80,1,5,2,2,0
561.84,1,39,25,18,4294,15,16,0,6848,7200,80,1,5,2,2,0
562.333,1,39,25,18,4294,15,16,0,6848,7200,80,1,5,2,2,0
562.845,1,39,25,18,4294,15,16,0,6847,7200,80,1,5,2,2,0
563.351,1,39,25,18,4294,15,16,0,6847,7200,80,1,5,2,2,0
563.851,1,39,25,18,4294,15,16,0,6846,7200,80,1,5,2,2,0
564.341,1,39,25,18,4294,15,16,0,6846,7200,80,1,5,2,2,0
564.848,1,39,25,18,4294,15,16,0,6845,7200,80,1,5,2,2,0
565.346,1,39,25,18,4294,15,16,0,6845,7200,80,1,5,2,2,0
565.848,1,39,25,18,4294,15,16,0,6844,7200,80,1,5,2,2,0
566.334,1,39,25,18,4294,15,16,0,6844,7200,80,1,5,2,2,0
566.842,1,39,25,18,4294,15,16,0,6843,7200,80,1,5,2,2,0
567.34,1,39,25,18,4294,15,16,0,6843,7200,80,1,5,2,2,0
567.835,1,39,25,18,4294,15,16,0,6842,7200,80,1,5,2,2,0
568.333,1,39,25,18,4294,15,16,0,6842,7200,80,1,5,2,2,0
568.841,1,39,25,18,4294,15,16,0,6841,7200,80,1,5,2,2,0
569.351,1,39,25,18,4294,15,16,0,6841,7200,80,1,5,2,2,0
569.853,1,39,25,18,4294,15,16,0,6840,7200,80,1,5,2,2,0
570.34,1,39,25,18,4294,15,16,0,6840,7200,80,1,5,2,2,0
570.841,1,39,25,18,4294,15,16,0,6839,7200,80,1,5,2,2,0
571.343,1,39,25,18,4294,15,16,0,6839,7200,80,1,5,2,2,0
571.856,1,39,25,18,4294,15,16,0,6838,7200,80,1,5,2,2,0
572.346,1,39,25,18,4294,15,16,0,6838,7200,80,1,5,2,2,0
572.846,1,39,25,18,4294,15,16,0,6837,7200,80,1,5,2,2,0
573.36,1,39,25,18,4294,15,16,0,6837,7200,80,1,5,2,2,0
573.858,1,39,25,18,4294,15,16,0,6836,7200,80,1,5,2,2,0
574.335,1,39,25,18,4294,15,16,0,6836,7200,80,1,5,2,2,0
574.847,1,39,25,18,4294,15,16,0,6835,7200,80,1,5,2,2,0
575.351,1,39,25,18,4294,15,16,0,6835,7200,80,1,5,2,2,0
575.833,1,39,25,18,4294,15,16,0,6834,7200,80,1,5,2,2,0
576.347,1,39,25,18,4294,15,16,0,6834,7200,80,1,5,2,2,0
576.856,1,39,25,18,4294,15,16,0,6833,7200,80,1,5,2,2,0
577.352,1,39,25,18,4294,15,16,0,6833,7200,80,1,5,2,2,0
577.846,1,39,25,18,4294,15,16,0,6832,7200,80,1,5,2,2,0
578.343,1,39,25,18,4294,15,16,0,6832,7200,80,1,5,2,2,0
578.839,1,39,25,18,4294,15,16,0,6831,7200,80,1,5,2,2,0
579.357,1,39,25,18,4294,15,16,0,6831,7200,80,1,5,2,2,0
579.833,1,39,25,18,4294,15,16,0,6830,7200,80,1,5,2,2,0
580.359,1,39,25,18,4294,15,16,0,6830,7200,80,1,5,2,2,0
580.833,1,39,25,18,4294,15,16,0,6829,7200,80,1,5,2,2,0
581.347,1,39,25,18,4294,15,16,0,6829,7200,80,1,5,2,2,0
581.842,1,39,25,18,4294,15,16,0,6828,7200,80,1,5,2,2,0
582.34,1,39,25,18,4294,15,16,0,6828,7200,80,1,5,2,2,0
582.847,1,39,25,18,4294,15,16,0,6827,7200,80,1,5,2,2,0
583.353,1,39,25,18,4294,15,16,0,6827,7200,80,1,5,2,2,0
583.854,1,39,25,18,4294,15,16,0,6826,7200,80,1,5,2,2,0
584.344,1,39,25,18,4294,15,16,0,6826,7200,80,1,5,2,2,0
584.848,1,39,25,18,4294,15,16,0,6825,7200,80,1,5,2,2,0
585.338,1,39,25,18,4294,15,16,0,6825,7200,80,1,5,2,2,0
585.839,1,39,25,18,4294,15,16,0,6824,7200,80,1,5,2,2,0
586.335,1,39,25,18,4294,15,16,0,6824,7200,80,1,5,2,2,0
586.849,1,39,25,18,4294,15,16,0,6823,7200,80,1,5,2,2,0
587.345,1,39,25,18,4294,15,16,0,6823,7200,80,1,5,2,2,0
587.836,1,39,25,18,4294,15,16,0,6822,7200,80,1,5,2,2,0
588.352,1,39,25,18,4294,15,16,0,6822,7200,80,1,5,2,2,0
588.855,1,39,25,18,4294,15,16,0,6821,7200,80,1,5,2,2,0
589.349,1,39,25,18,4294,15,16,0,6821,7200,80,1,5,2,2,0
589.843,1,39,25,18,4294,15,16,0,6820,7200,80,1,5,2,2,0
590.339,1,39,25,18,4294,15,16,0,6820,7200,80,1,5,2,2,0
590.855,1,39,25,18,4294,15,16,0,6819,7200,80,1,5,2,2,0
591.357,1,39,25,18,4294,15,16,0,6819,7200,80,1,5,2,2,0
591.858,1,39,25,18,4294,15,16,0,6818,7200,80,1,5,2,2,0
592.352,1,39,25,18,4294,15,16,0,6818,7200,80,1,5,2,2,0
592.833,1,39,25,18,4294,15,16,0,6817,7200,80,1,5,2,2,0
593.358,1,39,25,18,4294,15,16,0,6817,7200,80,1,5,2,2,0
593.841,1,39,25,18,4294,15,16,0,6816,7200,80,1,5,2,2,0
594.346,1,39,25,18,4294,15,16,0,6816,7200,80,1,5,2,2,0
594.833,1,39,25,18,4294,15,16,0,6815,7200,80,1,5,2,2,0
595.349,1,39,25,18,4294,15,16,0,6815,7200,80,1,5,2,2,0
595.849,1,39,25,18,4294,15,16,0,6814,7200,80,1,5,2,2,0
596.354,1,39,25,18,4294,15,16,0,6814,7200,80,1,5,2,2,0
596.846,1,39,25,18,4294,15,16,0,6813,7200,80,1,5,2,2,0
597.356,1,39,25,18,4294,15,16,0,6813,7200,80,1,5,2,2,0
597.845,1,39,25,18,4294,15,16,0,6812,7200,80,1,5,2,2,0
598.336,1,39,25,18,4294,15,16,0,6812,7200,80,1,5,2,2,0
598.848,1,39,25,18,4294,15,16,0,6811,7200,80,1,5,2,2,0
599.333,1,39,25,18,4294,15,16,0,6811,7200,80,1,5,2,2,0
599.854,1,39,25,18,4294,15,16,0,6810,7200,80,1,5,2,2,0
600.351,1,39,25,18,4294,15,16,0,6810,7200,80,1,5,2,2,0
600.84,1,39,25,18,4294,15,16,0,6809,7200,80,1,5,2,2,0
601.34,1,39,25,18,4294,15,16,0,6809,7200,80,1,5,2,2,0
601.843,1,39,25,18,4294,15,16,0,6808,7200,80,1,5,2,2,0
602.339,1,39,25,18,4294,15,16,0,6808,7200,80,1,5,2,2,0
602.84,1,39,25,18,4294,15,16,0,6807,7200,80,1,5,2,2,0
603.342,1,39,25,18,4294,15,16,0,6807,7200,80,1,5,2,2,0
603.857,1,39,25,18,4294,15,16,0,6806,7200,80,1,5,2,2,0
604.335,1,39,25,18,4294,15,16,0,6806,7200,80,1,5,2,2,0
604.851,1,39,25,18,4294,15,16,0,6805,7200,80,1,5,2,2,0
605.352,1,39,25,18,4294,15,16,0,6805,7200,80,1,5,2,2,0
605.85,1,39,25,18,4294,15,16,0,6804,7200,80,1,5,2,2,0
606.352,1,39,25,18,4294,15,16,0,6804,7200,80,1,5,2,2,0
606.848,1,39,25,18,4294,15,16,0,6803,7200,80,1,5,2,2,0
607.347,1,39,25,18,4294,15,16,0,6803,7200,80,1,5,2,2,0
