tempo,velocidade,acelerador,volante,freio,embreagem,marcha,rpm,drs,temperatura_motor,temp_freio_RL,temp_freio_RR,temp_freio_FL,temp_freio_FR,temp_sup_pneu_RL,temp_sup_pneu_RR,temp_sup_pneu_FL,temp_sup_pneu_FR,temp_int_pneu_RL,temp_int_pneu_RR,temp_int_pneu_FL,temp_int_pneu_FR,pressao_pneu_RL,pressao_pneu_RR,pressao_pneu_FL,pressao_pneu_FR,tipo_superfice_Rl,tipo_superfice_RR,tipo_superfice_FL,tipo_superfice_FR
752.352,230,100.0,-0.06887488812208176,0.0,0,6,10560,0,127,676,677,726,730,80,94,70,97,105,110,101,110,22.4,22.7,25.0,25.7,0,0,0,0
752.423,231,100.0,-0.06118355691432953,0.0,0,6,10606,0,127,672,673,722,726,80,94,70,97,105,110,101,110,22.4,22.7,25.0,25.7,0,0,0,0
752.471,232,100.0,-0.060952890664339066,0.0,0,6,10643,0,127,669,671,720,724,80,94,70,97,105,110,101,110,22.4,22.7,25.0,25.7,0,0,0,0
752.52,233,100.0,-0.05994102731347084,0.0,0,6,10684,0,127,667,668,718,722,80,94,69,96,105,110,101,110,22.4,22.7,25.0,25.7,0,0,0,0
752.569,234,100.0,-0.05906471982598305,0.0,0,6,10727,0,127,664,666,716,719,80,94,69,96,105,110,101,110,22.4,22.7,25.0,25.7,0,0,0,0
752.617,235,100.0,-0.0621788389980793,0.0,0,6,10769,0,127,661,663,713,717,80,94,69,96,105,110,101,110,22.4,22.7,25.0,25.7,0,0,0,0
752.666,236,100.0,-0.06922297179698944,0.0,0,6,10811,0,127,659,660,711,715,80,94,69,95,105,110,101,110,22.4,22.7,25.0,25.7,0,0,0,0
752.716,237,100.0,-0.07534493505954742,0.0,0,6,10857,0,127,656,658,709,712,80,94,69,95,105,110,101,110,22.4,22.7,25.0,25.7,0,0,0,0
752.765,238,100.0,-0.07397405058145523,0.0,0,6,10903,0,127,654,655,706,710,80,93,69,95,105,110,101,110,22.4,22.7,25.0,25.7,0,0,0,0
752.816,239,100.0,-0.07443148642778397,0.0,0,6,10951,0,127,651,653,704,708,80,93,69,95,105,110,101,110,22.4,22.7,25.0,25.7,0,0,0,0
752.865,240,100.0,-0.07617760449647903,0.0,0,6,10993,0,127,648,650,702,705,80,93,69,95,105,110,101,110,22.4,22.7,25.0,25.7,0,0,0,0
752.915,241,100.0,-0.07646916806697845,0.0,0,6,11029,0,127,646,647,699,703,80,93,69,94,105,110,101,110,22.4,22.7,25.0,25.7,0,0,0,0
752.967,241,100.0,-0.07715069502592087,0.0,0,6,11061,0,127,643,645,697,701,80,93,69,94,105,110,101,110,22.4,22.7,25.0,25.7,0,0,0,0
753.018,242,100.0,-0.0771915391087532,0.0,0,6,11090,0,127,641,642,694,698,80,94,69,94,105,110,101,110,22.4,22.7,25.0,25.7,0,0,0,0
753.067,243,100.0,-0.0773676410317421,0.0,0,6,11119,0,127,638,639,692,696,80,94,69,94,105,110,101,110,22.4,22.7,25.0,25.7,0,0,0,0
753.118,244,100.0,-0.07728147506713867,0.0,0,6,11150,0,127,635,637,690,693,80,94,69,94,105,110,101,110,22.4,22.7,25.0,25.7,0,0,0,0
753.168,245,100.0,-0.07745436578989029,0.0,0,6,11182,0,127,633,634,687,691,80,94,69,94,105,110,101,110,22.4,22.7,25.0,25.7,0,0,0,0
753.219,245,100.0,-0.07503408193588257,0.0,0,6,11220,0,127,630,632,685,689,80,94,69,94,105,110,100,110,22.4,22.7,25.0,25.7,0,0,0,0
753.269,246,100.0,-0.0718812495470047,0.0,0,6,11259,0,127,628,629,683,686,80,94,69,94,105,110,100,110,22.4,22.7,25.0,25.7,0,0,0,0
753.32,247,100.0,-0.06915654242038727,0.0,0,6,11300,0,127,625,626,680,684,80,94,69,94,105,110,100,110,22.4,22.7,25.0,25.7,0,0,0,0
753.37,248,100.0,-0.06333817541599274,0.0,0,6,11337,0,127,622,624,678,682,80,94,69,93,105,110,100,110,22.4,22.7,25.0,25.7,0,0,0,0
753.418,248,100.0,-0.058456823229789734,0.0,0,6,11362,0,127,620,621,676,679,80,94,69,93,105,110,100,110,22.4,22.7,25.0,25.7,0,0,0,0
753.467,249,100.0,-0.056716594845056534,0.0,0,6,11384,0,127,617,619,673,677,80,94,69,93,105,110,100,110,22.4,22.7,25.0,25.7,0,0,0,0
753.515,250,100.0,-0.056740570813417435,0.0,0,6,11411,0,127,615,616,671,675,80,94,69,93,105,110,100,110,22.4,22.7,25.0,25.7,0,0,0,0
753.564,251,100.0,-0.05622844398021698,0.0,0,6,11446,0,127,612,614,669,672,80,94,69,93,105,110,100,110,22.4,22.7,25.0,25.7,0,0,0,0
753.612,251,100.0,-0.038696229457855225,0.0,0,6,11479,0,127,610,611,666,670,80,93,69,92,105,110,100,110,22.4,22.7,25.0,25.7,0,0,0,0
753.66,252,100.0,-0.023185448721051216,0.0,0,6,11509,0,127,607,609,664,668,80,93,69,92,105,110,100,110,22.4,22.7,25.0,25.7,0,0,0,0
753.707,253,100.0,-0.003977274056524038,0.0,0,6,11531,0,127,605,606,662,666,80,93,69,92,105,110,100,110,22.4,22.7,25.0,25.7,0,0,0,0
753.754,254,100.0,-0.0,0.0,0,6,11558,0,127,603,604,660,663,79,93,68,91,105,110,100,110,22.4,22.7,25.0,25.7,0,0,0,0
753.802,255,100.0,-0.0,0.0,0,6,11594,0,127,600,602,658,661,79,93,68,91,105,110,100,110,22.4,22.7,25.0,25.7,0,0,0,0
753.872,256,100.0,-0.0,0.0,0,6,11651,0,127,597,598,654,658,79,92,68,90,105,110,100,110,22.4,22.7,25.0,25.7,0,0,0,0
753.919,257,100.0,-0.0,0.0,0,6,11684,0,127,594,596,652,656,79,92,68,89,105,110,100,110,22.4,22.7,25.0,25.7,0,0,0,0
753.966,257,100.0,-0.0,0.0,0,6,11716,0,127,592,593,650,654,79,91,67,89,105,110,100,110,22.4,22.7,25.0,25.7,0,0,0,0
754.013,258,100.0,-0.0,0.0,0,6,11747,0,127,590,591,648,651,78,91,67,89,105,110,100,110,22.4,22.7,25.0,25.7,0,0,0,0
754.061,259,100.0,-0.0,0.0,0,6,11779,0,127,587,589,646,649,78,91,67,88,105,110,100,110,22.4,22.7,25.0,25.7,0,0,0,0
754.11,260,100.0,-0.0,0.0,0,6,11815,0,127,585,586,644,647,78,90,67,88,105,110,100,110,22.4,22.7,25.0,25.7,0,0,0,0
754.16,260,100.0,-0.0,0.0,0,6,11852,0,127,583,584,641,645,78,90,66,87,105,110,100,110,22.4,22.7,25.0,25.7,0,0,0,0
754.21,261,100.0,-0.0,0.0,0,7,10430,0,127,580,582,639,643,78,90,66,87,105,110,100,110,22.4,22.7,25.0,25.7,0,0,0,0
754.263,262,100.0,-0.0,0.0,0,7,10516,0,127,578,579,637,641,77,89,66,86,105,110,100,110,22.4,22.7,25.0,25.7,0,0,0,0
754.315,263,100.0,-0.0,0.0,0,7,10537,0,127,575,577,635,638,77,89,66,86,105,110,100,110,22.4,22.7,25.0,25.7,0,0,0,0
754.366,263,100.0,-0.0,0.0,0,7,10563,0,127,573,574,632,636,77,89,66,85,105,110,100,110,22.4,22.7,25.0,25.7,0,0,0,0
754.415,264,100.0,-0.0,0.0,0,7,10593,0,127,570,572,630,634,77,88,65,85,105,110,100,110,22.4,22.7,25.0,25.7,0,0,0,0
754.464,265,100.0,-0.0,0.0,0,7,10625,0,127,568,569,628,631,77,88,65,84,105,110,100,110,22.4,22.7,25.0,25.7,0,0,0,0
754.511,265,100.0,-0.0,0.0,0,7,10654,0,127,566,567,626,629,76,88,65,84,105,110,100,110,22.4,22.7,25.0,25.7,0,0,0,0
754.559,266,100.0,-0.0,0.0,0,7,10682,0,127,563,565,623,627,76,87,65,84,105,110,100,110,22.4,22.7,25.0,25.7,0,0,0,0
754.606,267,100.0,-0.0,0.0,0,7,10711,0,127,561,562,621,625,76,87,65,83,105,110,100,110,22.4,22.7,25.0,25.7,0,0,0,0
754.653,267,100.0,-0.0,0.0,0,7,10730,0,127,559,560,619,623,76,87,64,83,105,110,100,110,22.4,22.7,25.0,25.7,0,0,0,0
754.724,268,100.0,-0.0,0.0,0,7,10750,0,127,555,557,616,619,76,86,64,82,105,110,100,110,22.4,22.7,25.0,25.7,0,0,0,0
754.77,269,100.0,-0.0,0.0,0,7,10768,0,127,553,554,614,617,76,86,64,82,105,110,100,110,22.4,22.7,25.0,25.7,0,0,0,0
754.817,270,100.0,-0.0,0.0,0,7,10795,0,127,551,552,612,615,75,86,64,82,105,111,100,110,22.4,22.7,25.0,25.7,0,0,0,0
754.864,270,100.0,-0.0,0.0,0,7,10827,0,127,549,550,610,613,75,86,64,81,105,111,100,110,22.4,22.7,25.0,25.7,0,0,0,0
754.91,271,100.0,-0.0,0.0,0,7,10852,0,127,546,548,608,611,75,85,63,81,105,111,100,110,22.4,22.7,25.0,25.7,0,0,0,0
754.958,271,100.0,-0.0,0.0,0,7,10878,0,127,544,546,606,609,75,85,63,80,105,111,100,110,22.4,22.7,25.0,25.7,0,0,0,0
755.004,272,100.0,-0.0,0.0,0,7,10900,0,127,542,543,604,607,75,85,63,80,105,111,100,110,22.4,22.7,25.0,25.7,0,0,0,0
755.074,273,100.0,-0.0,0.0,0,7,10927,0,127,539,540,601,604,74,84,63,80,105,111,100,110,22.4,22.7,25.0,25.7,0,0,0,0
755.121,273,100.0,-0.0,0.0,0,7,10955,0,127,537,538,599,602,74,84,63,79,105,111,100,110,22.4,22.7,25.0,25.7,0,0,0,0
755.168,274,100.0,-0.0,0.0,0,7,10982,0,127,535,536,597,600,74,84,62,79,105,111,100,110,22.4,22.7,25.0,25.7,0,0,0,0
755.216,274,100.0,-0.0,0.0,0,7,11000,0,127,532,534,595,598,74,84,62,79,105,111,100,110,22.4,22.7,25.0,25.7,0,0,0,0
755.264,275,100.0,-0.0,0.0,0,7,11016,0,127,530,531,593,596,74,83,62,78,105,111,100,110,22.4,22.7,25.0,25.7,0,0,0,0
755.313,275,100.0,-0.0,0.0,0,7,11035,0,127,528,529,591,594,74,83,62,78,105,111,100,110,22.4,22.7,25.0,25.7,0,0,0,0
755.36,276,100.0,-0.0,0.0,0,7,11058,0,127,526,527,589,592,74,83,62,78,105,111,100,110,22.4,22.7,25.0,25.7,0,0,0,0
755.409,276,100.0,-0.013483108952641487,0.0,0,7,11078,0,127,524,525,587,590,73,83,62,77,105,111,100,110,22.4,22.7,25.0,25.7,0,0,0,0
755.456,277,100.0,-0.028138188645243645,0.0,0,7,11095,0,127,522,523,585,588,73,82,62,77,105,111,100,110,22.4,22.7,25.0,25.7,0,0,0,0
755.504,277,100.0,-0.0,0.0,0,7,11116,0,127,519,521,583,586,73,82,61,77,105,111,100,110,22.4,22.7,25.0,25.7,0,0,0,0
755.575,278,100.0,-0.0,0.0,0,7,11148,0,127,516,517,580,583,73,82,61,76,105,111,100,110,22.4,22.7,25.0,25.7,0,0,0,0
755.621,278,100.0,-0.0,0.0,0,7,11165,0,127,514,515,578,581,73,82,61,76,105,111,100,110,22.4,22.7,25.0,25.7,0,0,0,0
755.666,279,100.0,-0.0,0.0,0,7,11180,0,127,512,513,576,579,73,81,61,76,105,111,100,110,22.4,22.7,25.0,25.7,0,0,0,0
755.713,279,100.0,-0.0,0.0,0,7,11196,0,127,510,511,574,577,73,81,61,75,105,111,100,110,22.4,22.7,25.0,25.7,0,0,0,0
755.759,280,100.0,-0.0,0.0,0,7,11213,0,127,508,509,572,575,72,81,61,75,105,111,100,110,22.4,22.7,25.0,25.7,0,0,0,0
755.806,280,100.0,-0.0,0.0,0,7,11231,0,127,506,507,570,573,72,81,60,75,105,111,100,110,22.4,22.7,25.0,25.7,0,0,0,0
755.852,280,100.0,-0.0,0.0,0,7,11249,0,127,504,505,568,571,72,81,60,74,105,111,100,110,22.4,22.7,25.0,25.7,0,0,0,0
755.921,281,100.0,-0.028502028435468674,0.0,0,7,11274,0,127,501,502,565,568,72,80,60,74,105,111,100,110,22.4,22.7,25.0,25.7,0,0,0,0
755.967,282,100.0,-0.026169542223215103,0.0,0,7,11290,0,127,499,500,563,566,72,80,60,74,105,111,100,110,22.4,22.7,25.0,25.7,0,0,0,0
756.013,282,100.0,-0.013244195841252804,0.0,0,7,11307,0,127,497,498,561,564,72,80,60,73,105,111,100,110,22.4,22.7,25.0,25.7,0,0,0,0
756.061,282,100.0,-0.0049363854341208935,0.0,0,7,11321,0,127,495,496,559,562,72,80,60,73,105,111,100,110,22.4,22.7,25.0,25.7,0,0,0,0
756.108,283,100.0,-0.000714705151040107,0.0,0,7,11336,0,127,493,494,558,561,72,80,60,73,105,111,100,110,22.4,22.7,25.0,25.7,0,0,0,0
756.155,283,100.0,-0.0,0.0,0,7,11350,0,127,491,492,556,559,71,79,60,73,105,111,100,110,22.4,22.7,25.0,25.7,0,0,0,0
756.202,284,100.0,-0.0,0.0,0,7,11367,0,127,489,490,554,557,71,79,59,72,105,111,100,110,22.4,22.7,25.0,25.7,0,0,0,0
756.273,284,100.0,0.0035657400730997324,0.0,0,7,11390,0,127,486,487,551,554,71,79,59,72,105,111,100,110,22.4,22.7,25.0,25.7,0,0,0,0
756.319,285,100.0,0.0038812365382909775,0.0,0,7,11406,0,127,484,485,549,552,71,79,59,72,105,111,100,110,22.4,22.7,25.0,25.7,0,0,0,0
756.365,285,100.0,0.003880865406244993,0.0,0,7,11421,0,127,482,483,547,550,71,79,59,72,105,111,100,110,22.4,22.7,25.0,25.7,0,0,0,0
756.412,285,100.0,0.004388222936540842,0.0,0,7,11436,0,127,480,481,545,548,71,78,59,71,105,111,100,110,22.4,22.7,25.0,25.7,0,0,0,0
756.457,286,100.0,0.0043975855223834515,0.0,0,7,11450,0,127,478,479,543,546,71,78,59,71,105,111,100,110,22.4,22.7,25.0,25.7,0,0,0,0
756.504,286,100.0,0.01795804873108864,0.0,0,7,11464,0,127,476,477,542,545,71,78,59,71,105,111,100,110,22.4,22.7,25.0,25.7,0,0,0,0
756.571,287,100.0,0.03810807690024376,0.0,0,7,11485,0,127,473,474,539,542,70,78,59,71,105,111,100,110,22.4,22.7,25.0,25.7,0,0,0,0
756.616,287,100.0,0.039853859692811966,0.0,0,7,11499,0,127,471,472,537,540,70,78,58,70,105,111,100,110,22.4,22.7,25.0,25.7,0,0,0,0
756.66,287,100.0,0.040255267173051834,0.0,0,7,11511,0,127,470,471,535,538,70,77,58,70,105,111,100,110,22.4,22.7,25.0,25.7,0,0,0,0
756.706,287,100.0,0.039078786969184875,0.0,0,7,11523,0,127,468,469,534,536,70,77,59,70,105,111,100,110,22.4,22.7,25.0,25.7,0,0,0,0
756.773,288,100.0,0.03892293944954872,0.0,0,7,11538,0,127,465,466,531,534,71,77,59,70,105,111,100,110,22.4,22.7,25.0,25.7,0,0,0,0
756.818,288,100.0,0.04606955125927925,0.0,0,7,11550,0,127,463,464,529,532,71,77,59,70,105,111,100,110,22.4,22.7,25.0,25.7,0,0,0,0
756.864,288,100.0,0.05138930678367615,0.0,0,7,11561,0,127,461,462,527,530,71,77,59,70,105,111,100,110,22.4,22.7,25.0,25.7,0,0,0,0
756.91,288,100.0,0.06568677723407745,0.0,0,7,11569,0,127,459,461,526,529,71,77,59,70,105,111,100,110,22.4,22.7,25.0,25.7,0,0,0,0
756.956,286,100.0,0.08184647560119629,100.0,0,7,11227,0,127,488,489,550,552,71,77,60,70,105,111,100,110,22.4,22.7,25.0,25.7,0,0,0,0
757.003,281,100.0,0.09947383403778076,100.0,0,6,12295,0,127,528,529,587,588,72,77,60,71,105,111,100,110,22.4,22.7,25.0,25.7,0,0,0,0
757.074,274,99.21568632125854,0.13328059017658234,100.0,0,6,12267,0,127,584,584,636,636,72,77,62,72,105,111,100,110,22.4,22.7,25.0,25.7,0,0,0,0
757.121,271,72.9411780834198,0.15690475702285767,100.0,0,6,12039,0,127,617,617,666,665,72,77,63,72,105,111,100,110,22.4,22.7,25.0,25.7,0,0,0,0
757.167,267,58.43137502670288,0.18051528930664062,100.0,0,6,12130,0,127,648,648,695,692,73,77,65,73,105,111,100,110,22.4,22.7,25.0,25.7,0,0,0,0
757.215,263,36.07843220233917,0.2037254273891449,100.0,0,5,13093,0,127,676,675,720,717,74,77,66,74,105,111,100,110,22.4,22.7,25.0,25.7,0,0,0,0
757.262,259,21.96078449487686,0.22528992593288422,100.0,0,5,12942,0,127,703,701,744,740,75,77,68,74,105,111,100,110,22.4,22.7,25.0,25.7,0,0,0,0
757.311,255,0.0,0.24649213254451752,100.0,0,5,12678,0,127,727,725,766,762,76,77,70,75,105,111,100,110,22.4,22.7,25.0,25.7,0,0,0,0
757.358,250,0.0,0.266940712928772,100.0,0,5,12432,0,127,749,746,786,781,77,77,72,75,105,111,100,110,22.4,22.7,25.0,25.7,0,0,0,0
757.405,246,0.0,0.2868770360946655,100.0,0,5,12240,0,127,769,767,805,800,78,78,74,76,105,111,100,110,22.4,22.7,25.0,25.7,0,0,0,0
757.452,242,0.0,0.30631691217422485,100.0,0,5,12022,0,127,788,785,822,816,79,78,76,77,105,111,100,110,22.4,22.7,25.0,25.7,0,0,0,0
757.525,235,0.0,0.3372438848018646,100.0,0,5,11689,0,127,813,810,845,839,81,78,80,78,105,110,100,110,22.4,22.7,25.0,25.7,0,0,0,0
757.573,231,0.0,0.3585664927959442,84.4005823135376,0,5,11512,0,127,826,823,856,850,82,78,82,79,105,110,100,110,22.4,22.7,25.0,25.7,0,0,0,0
757.621,227,0.0,0.37980204820632935,64.85925912857056,0,5,11366,0,127,836,833,865,859,83,79,84,79,105,110,100,110,22.4,22.7,25.0,25.7,0,0,0,0
757.669,223,3.13725508749485,0.40060660243034363,31.941640377044678,0,5,11257,0,127,840,837,867,862,84,79,86,80,105,110,100,110,22.4,22.7,25.0,25.7,0,0,0,0
757.716,220,4.70588244497776,0.4209922254085541,2.059340663254261,0,5,11228,0,127,839,836,867,861,85,79,88,81,105,110,100,110,22.4,22.7,25.0,25.7,0,0,0,1
757.763,218,8.235294371843338,0.4406188130378723,0.0,0,5,11155,0,127,836,833,864,858,85,79,90,81,105,110,100,110,22.4,22.7,25.0,25.7,0,0,0,1
757.809,216,14.901961386203766,0.45966818928718567,0.0,0,5,11072,0,127,833,830,861,856,86,79,92,82,105,110,100,110,22.4,22.7,25.0,25.7,0,1,0,1
757.856,214,21.176470816135406,0.4627334773540497,0.0,0,5,11012,0,127,830,827,859,853,87,79,94,83,105,110,100,110,22.4,22.7,25.0,25.7,0,1,0,1
757.903,212,22.745098173618317,0.4610682427883148,0.0,0,5,10920,0,127,827,824,856,851,87,79,95,83,105,110,100,110,22.4,22.7,25.0,25.7,0,1,0,1
757.972,210,30.980393290519714,0.47568973898887634,0.0,0,5,10823,0,127,823,820,852,847,88,79,98,84,105,110,100,110,22.4,22.7,25.0,25.7,0,1,0,1
758.021,208,33.72549116611481,0.4754038453102112,0.0,0,5,10753,0,127,820,817,850,844,89,79,99,84,105,110,100,110,22.4,22.7,25.0,25.7,0,1,0,0
758.068,207,38.03921639919281,0.4776681363582611,0.0,0,5,10671,0,127,817,814,847,842,89,79,101,85,105,110,100,110,22.4,22.7,25.0,25.7,0,0,0,0
758.117,205,40.392157435417175,0.4794919192790985,0.0,0,5,10605,0,127,814,811,845,839,90,79,103,85,105,110,100,110,22.4,22.7,25.0,25.7,0,0,0,0
758.165,204,48.235294222831726,0.47951775789260864,0.0,0,5,10585,0,127,811,808,843,837,90,79,104,86,105,110,100,110,22.4,22.7,25.0,25.7,0,0,0,0
758.216,203,55.68627715110779,0.47814545035362244,0.0,0,5,10587,0,127,809,805,840,834,90,80,106,86,105,110,100,110,22.4,22.7,25.0,25.7,0,0,0,0
758.265,202,59.215688705444336,0.47694623470306396,0.0,0,5,10564,0,127,806,802,837,832,91,80,107,86,105,110,100,110,22.4,22.7,25.0,25.7,0,0,0,0
758.316,201,58.82353186607361,0.47671037912368774,0.0,0,5,10500,0,127,803,800,835,829,91,80,109,87,105,110,100,110,22.4,22.7,25.0,25.7,0,0,0,0
758.365,200,60.00000238418579,0.47738274931907654,0.0,0,5,10443,0,127,800,797,832,827,92,80,110,87,105,110,101,110,22.4,22.7,25.0,25.7,0,0,0,0
758.413,199,65.8823549747467,0.4791099727153778,0.0,0,5,10417,0,127,797,794,830,824,92,80,112,88,105,110,101,110,22.4,22.7,25.0,25.7,0,0,0,0
758.462,198,67.84313917160034,0.48018667101860046,0.0,0,5,10387,0,127,794,791,827,822,93,80,113,88,105,110,101,110,22.4,22.7,25.0,25.7,0,0,0,0
758.51,198,69.80392336845398,0.480845183134079,0.0,0,5,10363,0,127,791,788,825,820,93,81,115,88,105,110,101,110,22.4,22.7,25.0,25.7,0,0,0,0
758.558,197,69.01960968971252,0.4807722270488739,0.0,0,5,10330,0,127,788,785,823,817,93,81,116,88,105,110,101,110,22.4,22.7,25.0,25.7,0,0,0,0
758.605,196,64.70588445663452,0.4803631603717804,0.0,0,5,10279,0,127,786,783,820,815,94,81,118,89,105,110,101,110,22.4,22.7,25.0,25.7,0,0,0,0
758.653,196,61.96078658103943,0.47994324564933777,0.0,0,5,10228,0,127,783,780,818,812,94,81,119,89,105,110,101,110,22.4,22.7,25.0,25.7,0,0,0,0
758.723,195,61.96078658103943,0.4631863832473755,0.0,0,5,10177,0,127,779,776,814,809,94,81,121,89,105,110,101,110,22.4,22.7,25.0,25.7,0,0,0,0
758.769,194,67.05882549285889,0.45183640718460083,0.0,0,5,10170,0,127,776,773,812,807,95,81,122,89,105,110,101,110,22.4,22.7,25.0,25.7,0,0,0,0
758.815,194,74.11764860153198,0.4326647222042084,0.0,0,5,10197,0,127,774,771,810,805,95,81,123,90,105,110,101,110,22.4,22.7,25.0,25.7,0,0,0,0
758.861,193,78.43137383460999,0.3583454489707947,0.0,0,5,10235,0,127,771,768,808,802,95,81,124,90,105,110,101,110,22.4,22.7,25.0,25.7,0,0,0,0
758.907,193,85.88235378265381,0.29462915658950806,0.0,0,5,10295,0,127,769,766,805,800,96,82,124,90,105,110,101,110,22.4,22.7,25.0,25.7,0,0,0,0
758.953,194,87.84313797950745,0.2682873606681824,0.0,0,5,10348,0,127,766,763,803,798,96,82,125,90,105,110,101,110,22.4,22.7,25.1,25.7,0,0,0,0
759.023,194,83.52941274642944,0.24040520191192627,0.0,0,5,10343,0,127,763,760,800,795,97,82,125,90,105,110,101,110,22.4,22.7,25.1,25.7,0,0,0,0
759.069,194,85.88235378265381,0.23610550165176392,0.0,0,5,10363,0,127,760,757,798,792,97,82,126,90,105,110,101,110,22.4,22.7,25.1,25.7,0,0,0,0
759.114,195,85.88235378265381,0.23540033400058746,0.0,0,5,10379,0,127,757,755,796,790,98,83,126,90,105,110,101,110,22.4,22.7,25.1,25.7,0,0,0,0
759.16,195,85.49019694328308,0.23449395596981049,0.0,0,5,10390,0,127,755,752,793,788,98,83,127,89,105,110,101,110,22.4,22.7,25.1,25.7,0,0,0,0
759.204,195,86.66666746139526,0.23360322415828705,0.0,0,5,10408,0,127,753,750,791,786,98,83,127,89,105,110,101,110,22.4,22.7,25.1,25.7,0,0,0,0
759.272,196,89.80392217636108,0.22416198253631592,0.0,0,5,10442,0,127,749,746,788,783,99,84,128,89,106,110,101,110,22.4,22.7,25.1,25.7,0,0,0,0
759.317,196,88.23529481887817,0.2232111692428589,0.0,0,5,10446,0,127,746,744,786,781,99,84,128,89,106,110,101,110,22.4,22.7,25.1,25.7,0,0,0,0
759.361,196,90.98039269447327,0.22261084616184235,0.0,0,5,10475,0,127,744,741,784,779,100,84,128,89,106,110,101,110,22.4,22.7,25.1,25.7,0,0,0,0
759.407,197,94.50980424880981,0.2220359593629837,0.0,0,5,10521,0,127,742,739,782,776,100,84,129,89,106,110,101,110,22.4,22.7,25.1,25.7,0,0,0,0
759.453,197,97.64705896377563,0.2189561426639557,0.0,0,5,10574,0,127,739,736,780,774,100,84,129,89,106,110,101,110,22.4,22.7,25.1,25.7,0,0,0,0
759.522,198,98.03921580314636,0.22054170072078705,0.0,0,5,10638,0,127,736,733,776,771,101,85,130,89,106,110,101,110,22.4,22.7,25.1,25.7,0,0,0,0
759.569,199,96.86274528503418,0.21119436621665955,0.0,0,5,10670,0,127,733,730,774,769,102,85,130,89,106,110,101,110,22.5,22.7,25.1,25.7,0,0,0,0
759.617,199,94.11764740943909,0.1981300264596939,0.0,0,5,10683,0,127,731,728,772,767,102,85,130,89,106,110,101,110,22.5,22.7,25.1,25.7,0,0,0,0
759.665,200,90.98039269447327,0.197625994682312,0.0,0,5,10679,0,127,728,725,770,765,102,86,130,89,106,110,101,110,22.5,22.7,25.1,25.7,0,0,0,0
759.713,200,90.98039269447327,0.19724616408348083,0.0,0,5,10695,0,127,726,723,768,763,103,86,131,89,106,110,101,110,22.5,22.7,25.1,25.7,0,0,0,0
759.761,200,90.98039269447327,0.19692720472812653,0.0,0,5,10714,0,127,723,720,765,760,103,86,131,89,106,110,101,110,22.5,22.7,25.1,25.7,0,0,0,0
759.81,201,90.19607901573181,0.15215849876403809,0.0,0,5,10712,0,127,721,718,763,758,104,86,131,89,106,110,101,110,22.5,22.7,25.1,25.7,0,0,0,0
759.859,201,90.98039269447327,0.1381867527961731,0.0,0,5,10721,0,127,718,715,761,756,104,87,131,89,106,110,101,110,22.5,22.7,25.1,25.7,0,0,0,0
759.906,202,90.98039269447327,0.13769879937171936,0.0,0,5,10747,0,127,716,713,759,754,104,87,131,89,106,110,101,110,22.5,22.7,25.1,25.7,0,0,0,1
759.953,203,90.19607901573181,0.13764481246471405,0.0,0,5,10756,0,127,713,710,756,751,105,87,131,89,106,110,101,110,22.5,22.7,25.1,25.7,0,0,0,1
760.024,203,87.45098114013672,0.13691750168800354,0.0,0,5,10746,0,127,709,707,753,748,105,87,131,88,106,110,101,110,22.5,22.7,25.1,25.7,0,1,0,1
760.071,204,87.05882430076599,0.13547495007514954,0.0,0,5,10778,0,127,707,704,751,746,105,87,131,88,106,110,101,110,22.5,22.7,25.1,25.7,0,1,0,1
760.117,205,87.45098114013672,0.13679520785808563,0.0,0,5,10819,0,127,704,702,749,744,105,87,130,88,106,110,101,110,22.5,22.7,25.1,25.7,0,1,0,1
760.163,205,87.45098114013672,0.13772544264793396,0.0,0,5,10870,0,127,702,699,747,742,105,87,130,88,106,110,101,110,22.5,22.7,25.1,25.7,0,1,0,1
760.209,206,85.09804010391235,0.13113448023796082,0.0,0,5,10882,0,127,700,697,744,740,105,87,130,88,106,110,101,110,22.5,22.7,25.1,25.7,0,1,0,1
760.256,206,83.13725590705872,0.13603048026561737,0.0,0,5,10866,0,127,697,695,742,737,105,87,130,88,106,110,101,110,22.5,22.7,25.1,25.7,0,1,0,1
760.302,207,81.96078538894653,0.13127243518829346,0.0,0,5,10870,0,127,695,692,740,735,104,87,129,87,106,110,101,110,22.5,22.7,25.1,25.7,0,1,0,1
760.374,208,79.60784435272217,0.13442175090312958,0.0,0,5,10855,0,127,691,689,737,732,104,87,129,87,106,110,101,110,22.5,22.7,25.1,25.7,0,1,0,1
760.422,208,80.0000011920929,0.15210506319999695,0.0,0,5,10914,0,127,689,686,735,730,104,87,129,87,106,110,101,110,22.5,22.7,25.1,25.7,0,1,0,1
760.473,208,78.82353067398071,0.1704741269350052,0.0,0,5,10919,0,127,686,684,733,728,104,87,128,87,106,110,101,110,22.5,22.7,25.1,25.7,0,1,0,1
760.522,208,77.64706015586853,0.18951360881328583,0.0,0,5,10963,0,127,684,681,730,726,104,87,128,87,106,110,101,110,22.5,22.7,25.1,25.7,0,0,0,0
760.571,208,76.86274647712708,0.1911618858575821,0.0,0,5,11017,0,127,681,679,728,723,104,87,129,87,106,110,101,110,22.5,22.7,25.1,25.7,0,0,0,0
