tempo,rl_tyre_wear,rr_tyre_wear,fl_tyre_wear,fr_tyre_wear,rl_tyre_damage,rr_tyre_damage,fl_tyre_damage,fr_tyre_damage,rl_brake_damage,rr_brake_damage,fl_brake_damage,fr_brake_damage,rl_tyre_blisters,rr_tyre_blisters,fl_tyre_blisters,fr_tyre_blisters,fl_wing_damage,fr_wing_damage,rear_wing_damage,floor_damage,diffuser_damage,sidepod_damage,drs_fault,ers_fault,gear_box_damage,engine_damage,engine_MGUH_wear,engine_ES_wear,engine_CE_wear,engine_ICE_wear,engine_MGUK_wear,engine_TC_wear,engine_blown,engine_seized
843.113,31.375438690185547,35.332820892333984,34.77792739868164,34.09618377685547,31,35,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
843.208,31.379106521606445,35.338191986083984,34.779239654541016,34.11337661743164,31,35,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
843.324,31.384403228759766,35.34693908691406,34.78107452392578,34.13284683227539,31,35,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
843.415,31.38892936706543,35.35507583618164,34.78233337402344,34.14297866821289,31,35,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
843.505,31.393245697021484,35.363380432128906,34.78392028808594,34.15522766113281,31,35,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
843.618,31.39803123474121,35.373435974121094,34.78651809692383,34.172943115234375,31,35,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
843.709,31.40236473083496,35.38343048095703,34.78864669799805,34.187408447265625,31,35,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
843.823,31.40847396850586,35.40019226074219,34.79056167602539,34.19900131225586,31,35,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
843.915,31.413576126098633,35.41742706298828,34.79212951660156,34.20815658569336,31,35,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
844.008,31.419143676757812,35.43778991699219,34.79373550415039,34.21833038330078,31,35,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
844.102,31.42462921142578,35.45814514160156,34.795345306396484,34.2278938293457,31,35,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
844.223,31.43103790283203,35.48014450073242,34.79670715332031,34.23551559448242,31,35,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
844.321,31.4351806640625,35.490779876708984,34.79729461669922,34.23711013793945,31,35,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
844.42,31.438243865966797,35.49520492553711,34.797935485839844,34.23884201049805,31,35,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
844.516,31.441179275512695,35.498104095458984,34.798484802246094,34.240108489990234,31,35,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
844.61,31.445232391357422,35.502140045166016,34.79879379272461,34.24083709716797,31,35,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
844.702,31.449752807617188,35.50689697265625,34.799171447753906,34.24175262451172,31,35,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
844.816,31.45797348022461,35.515655517578125,34.799381256103516,34.242225646972656,31,35,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
844.91,31.464529037475586,35.52250289916992,34.79947280883789,34.24235534667969,31,35,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
845.007,31.47025489807129,35.52823257446289,34.79948806762695,34.24237823486328,31,35,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
845.109,31.473224639892578,35.53136444091797,34.79948806762695,34.24237823486328,31,35,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
845.214,31.476228713989258,35.534584045410156,34.79948806762695,34.24237823486328,31,35,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
845.32,31.47929573059082,35.537837982177734,34.79948806762695,34.24237823486328,31,35,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
845.425,31.482337951660156,35.54107666015625,34.79948806762695,34.24237823486328,31,35,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
845.502,31.48476219177246,35.54364013671875,34.79948806762695,34.24237823486328,31,35,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
845.602,31.488365173339844,35.547393798828125,34.79948806762695,34.24237823486328,31,35,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
845.723,31.49249267578125,35.55168533325195,34.79948806762695,34.24237823486328,31,35,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
845.819,31.495452880859375,35.55460739135742,34.79948806762695,34.24237823486328,31,35,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
845.915,31.498008728027344,35.557228088378906,34.79948806762695,34.24237823486328,31,35,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
846.01,31.5008487701416,35.56017303466797,34.79949951171875,34.24237823486328,31,35,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
846.107,31.503231048583984,35.56264114379883,34.799678802490234,34.24250411987305,31,35,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
846.205,31.505882263183594,35.5651969909668,34.80002975463867,34.24273681640625,31,35,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
846.31,31.5089168548584,35.568084716796875,34.80049133300781,34.24305725097656,31,35,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
846.417,31.512216567993164,35.571128845214844,34.801025390625,34.243431091308594,31,35,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
846.526,31.51552391052246,35.57406234741211,34.801597595214844,34.24385452270508,31,35,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
846.608,31.51803970336914,35.576324462890625,34.80203628540039,34.24417495727539,31,35,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
846.714,31.521474838256836,35.579402923583984,34.802734375,34.24466323852539,31,35,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
846.818,31.525096893310547,35.582523345947266,34.80376434326172,34.24534225463867,31,35,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
846.921,31.52916145324707,35.58583450317383,34.80515670776367,34.2462158203125,31,35,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
847.025,31.533214569091797,35.58869552612305,34.80845260620117,34.24832534790039,31,35,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
847.103,31.53676986694336,35.590362548828125,34.812801361083984,34.251258850097656,31,35,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
847.209,31.542448043823242,35.59318542480469,34.81990432739258,34.25632858276367,31,35,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
847.314,31.55006980895996,35.596229553222656,34.827903747558594,34.26033020019531,31,35,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
847.418,31.557422637939453,35.59895324707031,34.84022521972656,34.264713287353516,31,35,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
847.521,31.56662940979004,35.601776123046875,34.85721206665039,34.26908493041992,31,35,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
847.626,31.576677322387695,35.6045036315918,34.87971878051758,34.27332305908203,31,35,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
847.711,31.58501625061035,35.60658645629883,34.9013671875,34.276268005371094,31,35,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
847.831,31.597095489501953,35.609683990478516,34.93488311767578,34.28041458129883,31,35,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
847.921,31.60468864440918,35.6113166809082,34.963558197021484,34.28456115722656,31,35,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
848.008,31.611051559448242,35.612632751464844,34.9932861328125,34.28937911987305,31,35,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
848.123,31.617101669311523,35.614036560058594,35.02983856201172,34.29570388793945,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
848.206,31.620519638061523,35.614898681640625,35.0545654296875,34.300315856933594,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
848.315,31.624874114990234,35.616050720214844,35.0854377746582,34.30591583251953,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
848.422,31.62936782836914,35.61723327636719,35.11369705200195,34.31077194213867,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
848.525,31.6337947845459,35.61827850341797,35.139102935791016,34.31509780883789,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
848.601,31.636884689331055,35.61894989013672,35.15788269042969,34.31865310668945,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
848.701,31.64105796813965,35.61983871459961,35.18132400512695,34.32282638549805,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
848.822,31.645111083984375,35.62057876586914,35.20447540283203,34.325714111328125,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
848.918,31.647846221923828,35.62126541137695,35.2197151184082,34.3272819519043,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
849.013,31.650405883789062,35.62187957763672,35.233428955078125,34.32866287231445,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
849.107,31.653982162475586,35.62342071533203,35.24575424194336,34.33003616333008,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
849.223,31.658708572387695,35.62461853027344,35.26300048828125,34.331668853759766,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
849.314,31.661975860595703,35.625518798828125,35.276222229003906,34.332950592041016,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
849.403,31.664831161499023,35.62625503540039,35.28752517700195,34.3338623046875,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
849.514,31.667896270751953,35.62727737426758,35.302146911621094,34.33502197265625,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
849.621,31.671051025390625,35.628299713134766,35.314430236816406,34.33613204956055,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
849.707,31.673782348632812,35.62920379638672,35.32294464111328,34.336978912353516,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
849.814,31.677509307861328,35.63036346435547,35.33283615112305,34.33814239501953,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
849.922,31.681838989257812,35.6317024230957,35.342041015625,34.339176177978516,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
850.009,31.685701370239258,35.63298416137695,35.34831237792969,34.33981704711914,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
850.121,31.69076156616211,35.634883880615234,35.354862213134766,34.34049987792969,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
850.213,31.6948299407959,35.6363525390625,35.35874938964844,34.34091567993164,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
850.304,31.698516845703125,35.6378059387207,35.36115646362305,34.3411979675293,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
850.418,31.701812744140625,35.63933181762695,35.36403274536133,34.34170150756836,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
850.51,31.703975677490234,35.64046859741211,35.365684509277344,34.342041015625,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
850.601,31.705886840820312,35.64170455932617,35.36724090576172,34.34233856201172,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
850.714,31.70793342590332,35.643104553222656,35.3688850402832,34.34268569946289,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
850.804,31.709428787231445,35.64417266845703,35.36958694458008,34.342830657958984,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
850.919,31.710920333862305,35.645328521728516,35.370391845703125,34.343021392822266,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
851.012,31.71224021911621,35.64642333984375,35.371009826660156,34.34319305419922,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
851.106,31.714136123657227,35.64796447753906,35.37164306640625,34.34335708618164,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
851.203,31.71629524230957,35.649742126464844,35.37242889404297,34.34357452392578,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
851.325,31.71923828125,35.65224838256836,35.37283706665039,34.34368896484375,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
851.421,31.720722198486328,35.653812408447266,35.37294006347656,34.34370422363281,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
851.516,31.72197723388672,35.655311584472656,35.37297821044922,34.34370422363281,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
851.61,31.724348068237305,35.657962799072266,35.37297821044922,34.34370422363281,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
851.702,31.72718048095703,35.661102294921875,35.37297821044922,34.34370422363281,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
851.817,31.73126220703125,35.66546630859375,35.37297821044922,34.34370422363281,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
851.909,31.735483169555664,35.670047760009766,35.37297821044922,34.34370422363281,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
852.001,31.741056442260742,35.675697326660156,35.37297821044922,34.34370422363281,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
852.118,31.749710083007812,35.68416976928711,35.37297821044922,34.34370422363281,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
852.213,31.75392723083496,35.68873596191406,35.37297821044922,34.34370422363281,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
852.311,31.75607681274414,35.69104766845703,35.37297821044922,34.34370422363281,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
852.406,31.75824546813965,35.69337844848633,35.37297821044922,34.34370422363281,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
852.523,31.761146545410156,35.69632339477539,35.373008728027344,34.3437614440918,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
852.614,31.763818740844727,35.698951721191406,35.373111724853516,34.34392166137695,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
852.704,31.766881942749023,35.70189666748047,35.37328338623047,34.34422302246094,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
852.819,31.77128791809082,35.70609664916992,35.3735466003418,34.344749450683594,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
852.911,31.775056838989258,35.70970153808594,35.37388610839844,34.34564971923828,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
853.005,31.77955436706543,35.71396255493164,35.37435531616211,34.347415924072266,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
853.101,31.785123825073242,35.71981430053711,35.375030517578125,34.350711822509766,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
853.223,31.79424476623535,35.73154067993164,35.37607955932617,34.35808563232422,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
853.322,31.80372428894043,35.74592208862305,35.37699508666992,34.363433837890625,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
853.419,31.81329345703125,35.761383056640625,35.37772750854492,34.36863327026367,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
853.514,31.817733764648438,35.769248962402344,35.3786506652832,34.37367248535156,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
853.607,31.819793701171875,35.77239227294922,35.3797492980957,34.37743377685547,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
853.723,31.822782516479492,35.7763786315918,35.38113784790039,34.382076263427734,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
853.817,31.826900482177734,35.78180694580078,35.38250732421875,34.3889274597168,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
853.909,31.83254623413086,35.79017639160156,35.38420486450195,34.401268005371094,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
854.004,31.839075088500977,35.801490783691406,35.38618087768555,34.41962432861328,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
854.123,31.847736358642578,35.818233489990234,35.388023376464844,34.4415283203125,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
854.22,31.854360580444336,35.831546783447266,35.3894157409668,34.46421813964844,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
854.315,31.86062240600586,35.84372329711914,35.39125061035156,34.49354934692383,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
854.411,31.86690902709961,35.85506057739258,35.39358901977539,34.5270881652832,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
854.505,31.87336540222168,35.86606216430664,35.3957405090332,34.55309295654297,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
854.621,31.882862091064453,35.882179260253906,35.39814376831055,34.57918930053711,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
854.713,31.891048431396484,35.89698791503906,35.40031814575195,34.599586486816406,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
854.805,31.89910888671875,35.91230392456055,35.40251159667969,34.620243072509766,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
854.918,31.909215927124023,35.93102264404297,35.40487289428711,34.63895797729492,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
855.008,31.916322708129883,35.94374084472656,35.40689468383789,34.6514778137207,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
855.12,31.924190521240234,35.956974029541016,35.4095344543457,34.66410827636719,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
855.211,31.92974090576172,35.96611785888672,35.41170883178711,34.67265319824219,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
855.323,31.936532974243164,35.97745132446289,35.4142951965332,34.68307113647461,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
855.413,31.94198226928711,35.98656463623047,35.41600036621094,34.69268798828125,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
855.503,31.9480037689209,35.99666213989258,35.417781829833984,34.70425796508789,31,35,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
855.616,31.956798553466797,36.012298583984375,35.421363830566406,34.721458435058594,31,36,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
855.706,31.96355438232422,36.02518844604492,35.4244499206543,34.7337646484375,31,36,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
855.818,31.971649169921875,36.040435791015625,35.42790603637695,34.74694061279297,31,36,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
855.906,31.977657318115234,36.05166244506836,35.430564880371094,34.755615234375,31,36,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
856.016,31.98406410217285,36.063533782958984,35.43357849121094,34.764347076416016,31,36,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
856.105,31.988569259643555,36.07194137573242,35.43585205078125,34.770408630371094,31,36,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
856.213,31.993925094604492,36.0821647644043,35.43864059448242,34.77763366699219,31,36,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
856.321,31.99927520751953,36.0922966003418,35.44122314453125,34.78447341918945,31,36,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
856.407,32.00355911254883,36.100250244140625,35.44313049316406,34.7892951965332,32,36,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
856.514,32.00839614868164,36.109169006347656,35.445220947265625,34.79429626464844,32,36,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
856.619,32.01265335083008,36.116851806640625,35.4469108581543,34.798065185546875,32,36,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
856.703,32.01527404785156,36.12166213989258,35.44767379760742,34.799530029296875,32,36,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
856.807,32.017662048339844,36.12582778930664,35.448299407958984,34.80073165893555,32,36,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
856.91,32.01947021484375,36.1287956237793,35.44841384887695,34.80092239379883,32,36,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
857.012,32.02106857299805,36.130859375,35.44841384887695,34.800933837890625,32,36,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
857.112,32.02265548706055,36.13276672363281,35.44842529296875,34.80099105834961,32,36,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
857.211,32.024227142333984,36.13468551635742,35.44842529296875,34.80099105834961,32,36,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0
